start;127.0.0.1;1483757572;Memory_used;Memory_free;Memory_cached;Net_tx;Net_rx;Net_recv;Net_send;Disk_read;Disk_write;CPU_user;CPU_system;CPU_iowait
127.0.0.1;1483757598;134.99609375;3384.1640625;497.56640625;2647;2647;2154334;2203142;0;0;10.5882352941;7.05882352941;0.0
127.0.0.1;1483757598;135.03515625;3384.125;497.56640625;29;28;5860;5860;0;0;0.0;100.0;0.0
127.0.0.1;1483757599;134.984375;3384.1171875;497.6171875;2784;2783;2270262;2318996;0;20480;10.4651162791;6.97674418605;0.0
127.0.0.1;1483757599;135.14453125;3383.95703125;497.6171875;32;32;3184;3184;0;0;;;
127.0.0.1;1483757600;135.03515625;3384.01171875;497.671875;2928;2933;2355716;2402276;0;0;8.04597701149;11.4942528736;0.0
127.0.0.1;1483757600;135.1953125;3383.8515625;497.671875;32;32;3184;3184;0;0;100.0;0.0;0.0
127.0.0.1;1483757601;135.10546875;3383.890625;497.72265625;3000;3004;2435291;2486179;0;0;9.3023255814;10.4651162791;0.0
127.0.0.1;1483757601;135.28515625;3383.7109375;497.72265625;41;41;5860;5860;0;0;;;
127.0.0.1;1483757602;135.16796875;3383.76953125;497.78125;3125;3128;2517582;2566611;0;0;10.843373494;4.81927710843;0.0
127.0.0.1;1483757602;135.328125;3383.609375;497.78125;40;40;35650;35650;0;0;0.0;100.0;0.0
127.0.0.1;1483757603;134.90625;3383.98046875;497.82421875;3214;3213;2565872;2614551;0;24576;9.75609756098;9.75609756098;0.0
127.0.0.1;1483757603;134.9609375;3383.92578125;497.82421875;28;28;38344;38344;0;0;0.0;100.0;0.0
127.0.0.1;1483757604;134.8046875;3384.01171875;497.89453125;3381;3381;2673251;2722241;0;0;11.2359550562;12.3595505618;0.0
127.0.0.1;1483757604;134.984375;3383.83203125;497.89453125;39;39;14665;14665;0;0;;;
127.0.0.1;1483757605;134.90625;3383.859375;497.9453125;3463;3468;2767574;2820681;0;0;13.4146341463;6.09756097561;0.0
127.0.0.1;1483757605;135.06640625;3383.69921875;497.9453125;28;28;35652;35652;0;0;0.0;100.0;0.0
127.0.0.1;1483757606;134.9921875;3383.70703125;498.01171875;3531;3532;2846630;2895243;0;0;13.7931034483;9.19540229885;0.0
127.0.0.1;1483757606;135.15234375;3383.546875;498.01171875;46;46;35650;35650;0;0;0.0;100.0;0.0
127.0.0.1;1483757607;135.07421875;3383.5703125;498.06640625;3656;3664;2916775;2968094;0;0;9.87654320988;7.40740740741;0.0
127.0.0.1;1483757607;135.234375;3383.41015625;498.06640625;56;56;18733;18733;0;0;100.0;0.0;0.0
127.0.0.1;1483757608;135.30078125;3383.28125;498.12109375;3787;3787;3028451;3072742;0;20480;13.2530120482;7.22891566265;0.0
127.0.0.1;1483757608;135.33984375;3383.2421875;498.12109375;44;44;27100;27100;0;0;0.0;100.0;0.0
127.0.0.1;1483757609;135.19921875;3383.3125;498.19140625;3936;3941;3127369;3175970;0;0;12.5;10.2272727273;0.0
127.0.0.1;1483757609;135.359375;3383.15234375;498.19140625;51;51;81768;81768;0;0;50.0;50.0;0.0
127.0.0.1;1483757610;135.1953125;3383.25390625;498.25390625;4039;4045;3134926;3186355;0;0;14.7727272727;11.3636363636;0.0
127.0.0.1;1483757610;135.3359375;3383.11328125;498.25390625;47;47;35650;35650;0;0;0.0;100.0;0.0
127.0.0.1;1483757611;135.2734375;3383.11328125;498.31640625;4150;4153;3260266;3310978;0;0;14.4578313253;7.22891566265;0.0
127.0.0.1;1483757611;135.43359375;3382.953125;498.31640625;42;42;41000;41000;0;0;0.0;100.0;0.0
127.0.0.1;1483757612;135.3125;3383.0078125;498.3828125;4270;4275;3374538;3425499;0;0;12.9411764706;10.5882352941;0.0
127.0.0.1;1483757612;135.3515625;3382.96875;498.3828125;51;51;5844;5844;0;0;100.0;0.0;0.0
127.0.0.1;1483757613;135.27734375;3382.9765625;498.44140625;4394;4397;3458954;3510047;0;24576;11.1111111111;8.64197530864;0.0
127.0.0.1;1483757613;135.4375;3382.81640625;498.44140625;40;40;41000;41000;0;0;0.0;100.0;0.0
127.0.0.1;1483757614;135.3515625;3382.82421875;498.51953125;4513;4509;3536372;3582172;0;0;16.4705882353;8.23529411765;0.0
127.0.0.1;1483757614;135.51171875;3382.6640625;498.51953125;69;72;41144;45765;0;0;0.0;100.0;0.0
127.0.0.1;1483757615;135.421875;3382.6875;498.5859375;4627;4625;3623336;3673882;0;983040;14.4578313253;8.43373493976;0.0
127.0.0.1;1483757615;135.58203125;3382.52734375;498.5859375;44;44;41000;41000;0;0;100.0;0.0;0.0
127.0.0.1;1483757616;135.453125;3382.58203125;498.66015625;4719;4715;3706364;3755905;0;0;18.8235294118;8.23529411765;0.0
127.0.0.1;1483757616;135.47265625;3382.5625;498.66015625;56;56;38410;38344;0;0;;;
127.0.0.1;1483757617;135.3828125;3382.58203125;498.73046875;4817;4824;3786850;3838449;0;0;11.3924050633;8.86075949367;0.0
127.0.0.1;1483757617;135.54296875;3382.421875;498.73046875;57;56;38344;38344;0;0;0.0;100.0;0.0
127.0.0.1;1483757618;135.4609375;3382.4296875;498.796875;4931;4932;3869320;3919679;0;36864;14.4578313253;10.843373494;10.843373494
127.0.0.1;1483757618;135.62109375;3382.26953125;498.796875;70;70;41456;41652;0;0;100.0;0.0;0.0
127.0.0.1;1483757619;135.55078125;3382.26171875;498.875;5051;5050;3950626;4000864;0;0;14.2857142857;9.52380952381;0.0
127.0.0.1;1483757619;135.63671875;3382.1015625;498.94921875;61;62;41372;41555;0;0;100.0;0.0;0.0
127.0.0.1;1483757620;135.515625;3382.1484375;499.0234375;5161;5164;4105873;4156253;0;843776;15.9090909091;13.6363636364;0.0
127.0.0.1;1483757620;135.515625;3382.1484375;499.0234375;151;161;46212;48344;0;0;100.0;0.0;0.0
127.0.0.1;1483757621;135.4296875;3382.15625;499.1015625;5294;5304;4149269;4200889;0;0;17.0454545455;9.09090909091;0.0
